,level_0,index,city_id,City,Country,Lon,Lat,Cloudiness (%),Humidity,Temp,Wind Speed,Time
1774,1774,1774,902721,Mwense,ZM,28.7,-10.39,0,60,12.68,1.76,2019-06-26 01:02:47
1775,1775,1775,3531368,Celestun,MX,-90.4,20.87,72,78,28.48,13.58,2019-06-26 01:03:57
1776,1776,1776,157632,Kijini,TZ,39.32,-5.85,15,77,25.58,4.48,2019-06-26 01:03:59
1777,1777,1777,3946820,Barranca,PE,-77.76,-10.75,31,84,17.08,7.84,2019-06-26 01:04:03
1778,1778,1778,1814757,Chuzhou,CN,118.33,32.25,23,81,23.98,1.86,2019-06-26 01:04:04
1779,1779,1779,2156777,Moss Vale,AU,150.37,-34.55,75,87,14.55,3.6,2019-06-26 01:04:06
1780,1780,1780,3723841,Ananas,HT,-71.96,19.25,8,90,23.28,2.36,2019-06-26 01:04:07
1781,1781,1781,1696047,Palma Gil,PH,125.63,7.64,90,83,28.0,1.0,2019-06-26 01:04:08
1782,1782,1782,3435038,Dolores,AR,-57.68,-36.31,0,64,5.68,4.81,2019-06-26 01:01:13
1783,1783,1783,1858301,Kurayoshi,JP,133.83,35.43,75,61,26.0,5.1,2019-06-26 01:04:11
1784,1784,1784,1701394,Manuk Mangkaw,PH,119.85,4.8,87,76,28.38,4.65,2019-06-26 01:04:13
1785,1785,1785,2027044,Batagay,RU,134.64,67.65,90,38,24.58,1.45,2019-06-26 01:04:14
1786,1786,1786,3453315,Pocone,BR,-56.62,-16.26,0,56,23.78,1.53,2019-06-26 01:04:15
1787,1787,1787,2988507,Paris,FR,2.35,48.86,0,83,21.24,2.1,2019-06-26 01:04:17
1788,1788,1788,4011743,Valentin Gomez Farias,MX,-104.7,24.05,90,20,26.45,4.1,2019-06-26 01:04:18
1789,1789,1789,5495292,Truth or Consequences,US,-107.25,33.13,1,4,35.26,7.2,2019-06-26 00:59:35
1790,1790,1790,5411079,Yucca Valley,US,-116.41,34.12,1,39,27.18,4.6,2019-06-26 01:04:21
1791,1791,1791,1278974,Almora,IN,79.66,29.6,56,83,20.08,0.38,2019-06-26 01:04:22
1792,1792,1792,3462371,Goiatuba,BR,-49.36,-18.02,21,52,21.18,1.03,2019-06-26 01:04:24
1793,1793,1793,2397674,Ndjole,GA,10.76,-0.18,52,93,21.08,1.18,2019-06-26 01:04:26
1794,1794,1794,1880252,Singapore,MY,103.85,1.29,75,79,27.77,1.5,2019-06-26 01:04:28
1795,1795,1795,2398283,Mitzic,GA,11.55,0.78,51,97,19.28,1.35,2019-06-26 01:02:06
1796,1796,1796,88533,Awjilah,LY,21.3,29.14,0,46,26.18,6.47,2019-06-26 01:04:31
1797,1797,1797,2504703,Tigzirt,DZ,4.2,36.57,0,14,29.68,5.22,2019-06-26 01:04:32
1798,1798,1798,3460620,Itarare,BR,-49.33,-24.11,31,85,16.48,1.01,2019-06-26 01:04:33
1799,1799,1799,482283,Tolyatti,RU,49.41,53.52,0,67,14.0,3.0,2019-06-26 01:04:35
1800,1800,1800,2255285,Sibiti,CG,13.35,-3.69,13,91,18.48,1.05,2019-06-26 01:04:36
1801,1801,1801,5293183,Drexel Heights,US,-111.03,32.14,1,9,37.27,6.7,2019-06-26 01:01:13
1802,1802,1802,1525798,Balkhash,KZ,74.98,46.84,0,41,23.08,4.52,2019-06-26 01:04:39
1803,1803,1803,2161441,Killarney,AU,152.3,-28.34,65,87,11.11,4.92,2019-06-26 01:04:40
1804,1804,1804,479071,Umba,RU,34.34,66.69,7,90,7.48,0.74,2019-06-26 01:04:42
1805,1805,1805,1814093,Dali,CN,100.24,25.6,100,97,16.58,1.24,2019-06-26 01:04:43
1806,1806,1806,1684803,Tabuk,PH,121.44,17.41,96,85,22.28,0.68,2019-06-26 01:04:45
1807,1807,1807,2395317,Banikoara,BJ,2.44,11.3,54,67,26.38,1.99,2019-06-26 01:04:46
1808,1808,1808,2013986,Ust-Barguzin,RU,109.03,53.41,100,99,5.68,1.76,2019-06-26 01:04:47
1809,1809,1809,1485439,Zarinsk,RU,84.95,53.71,52,85,11.78,1.54,2019-06-26 01:04:49
1810,1810,1810,305681,Kumluca,TR,30.29,36.37,0,60,17.98,1.39,2019-06-26 01:04:50
1811,1811,1811,4922968,Logansport,US,-86.36,40.75,1,53,25.67,5.1,2019-06-26 01:04:52
1812,1812,1812,584051,Svetlogorsk,RU,59.15,53.14,0,71,11.0,3.0,2019-06-26 01:04:53
1813,1813,1813,3439389,Asuncion,PY,-57.63,-25.3,90,87,11.0,11.3,2019-06-26 01:03:32
1814,1814,1814,6182212,Williams Lake,CA,-122.14,52.13,75,81,12.0,2.1,2019-06-26 01:04:56
1815,1815,1815,648739,Laukaa,FI,25.95,62.42,100,100,11.06,0.5,2019-06-26 01:04:58
1816,1816,1816,1797353,Quanzhou,CN,118.59,24.9,40,88,27.0,1.0,2019-06-26 01:05:02
1817,1817,1817,558236,Gryazovets,RU,40.25,58.88,2,74,7.78,2.1,2019-06-26 01:05:04
1818,1818,1818,1178338,Gilgit,PK,74.31,35.92,34,80,3.28,0.09,2019-06-26 01:04:04
1819,1819,1819,5058868,Devils Lake,US,-98.87,48.11,1,43,23.56,5.7,2019-06-26 01:03:47
1820,1820,1820,3070325,Moravska Trebova,CZ,16.66,49.76,0,78,19.69,1.5,2019-06-26 01:05:08
1821,1821,1821,1797264,Quzhou,CN,118.86,28.97,81,94,21.78,0.13,2019-06-26 01:05:09
1822,1822,1822,570508,Buy,RU,41.53,58.48,4,89,6.78,1.71,2019-06-26 01:05:11
1823,1823,1823,321031,Bismil,TR,40.66,37.85,0,36,21.97,1.5,2019-06-26 01:05:12
1824,1824,1824,1803560,Lingao,CN,109.69,19.91,83,66,30.58,3.56,2019-06-26 01:05:14
1825,1825,1825,1498283,Mugur-Aksy,RU,90.44,50.38,22,73,-1.13,1.56,2019-06-26 01:05:15
1826,1826,1826,637314,Tornio,FI,27.27,61.12,0,55,15.23,2.1,2019-06-26 01:01:41
1827,1827,1827,153955,Micheweni,TZ,39.83,-4.97,64,73,26.08,4.59,2019-06-26 01:02:26
1828,1828,1828,1516905,Taraz,KZ,71.39,42.89,0,45,19.54,3.0,2019-06-26 01:05:19
1829,1829,1829,3527639,Felipe Carrillo Puerto,MX,-88.05,19.58,17,50,32.08,3.72,2019-06-26 01:05:20
1830,1830,1830,1058080,Nosy Varika,MG,48.53,-20.58,23,94,18.28,3.15,2019-06-26 01:05:22
1831,1831,1831,909887,Luangwa,MZ,30.4,-15.62,0,69,14.88,1.08,2019-06-26 01:05:25
1832,1832,1832,1170486,Mian Channun,PK,72.35,30.44,3,35,34.18,1.53,2019-06-26 01:05:26
1833,1833,1833,3354876,Okakarara,NA,17.46,-20.59,0,61,5.28,0.62,2019-06-26 01:05:27
1834,1834,1834,1272358,Dostpur,IN,82.47,26.27,79,42,34.28,0.48,2019-06-26 01:05:29
1835,1835,1835,924703,Chanika,MW,34.19,-12.93,48,71,14.78,2.57,2019-06-26 01:05:30
1836,1836,1836,2638229,Denholm,GB,-2.68,55.46,0,87,10.14,3.1,2019-06-26 01:05:31
1837,1837,1837,3679277,Caceres,CO,-74.53,5.53,89,94,20.08,0.47,2019-06-26 01:05:33
1838,1838,1838,5881688,Fort Saint James,CA,-124.25,54.43,99,66,17.78,0.79,2019-06-26 01:05:36
1839,1839,1839,6137631,Saint-Prosper,CA,-70.48,46.21,100,95,14.13,3.71,2019-06-26 01:05:37
1840,1840,1840,331259,Mega,ET,38.32,4.06,2,74,20.98,5.59,2019-06-26 01:05:38
1841,1841,1841,3933185,Pampas,PE,-74.87,-12.4,17,80,3.98,1.58,2019-06-26 01:05:41
1842,1842,1842,3074594,Jablunka,CZ,17.95,49.38,0,88,18.8,2.1,2019-06-26 01:05:42
1843,1843,1843,3136023,Storsteinnes,NO,19.23,69.24,100,70,9.0,8.7,2019-06-26 01:05:44
1844,1844,1844,186180,Moyale,ET,39.05,3.52,66,89,19.58,2.9,2019-06-26 01:05:45
1845,1845,1845,2662689,Visby,SE,18.3,57.64,100,82,16.45,2.6,2019-06-26 01:05:47
1846,1846,1846,497927,Segezha,RU,34.31,63.74,0,95,7.18,2.21,2019-06-26 01:05:48
1847,1847,1847,1277022,Bardoli,IN,73.11,21.12,20,83,29.0,2.1,2019-06-26 01:05:49
1848,1848,1848,3688689,Villa Maria,CO,-74.09,4.5,75,93,19.32,4.1,2019-06-26 01:05:51
1849,1849,1849,1794903,Shiyan,CN,110.78,32.65,3,61,23.88,0.13,2019-06-26 01:05:52
1850,1850,1850,1737185,Kapit,MY,112.94,2.02,89,97,24.38,0.65,2019-06-26 01:05:54
1851,1851,1851,520552,Nizhniy Odes,RU,54.86,63.64,0,78,5.18,1.05,2019-06-26 01:05:55
1852,1852,1852,2012938,Yerofey Pavlovich,RU,121.97,53.97,1,50,18.18,2.41,2019-06-26 01:05:57
1853,1853,1853,2185018,Palmerston North,NZ,175.62,-40.35,0,71,10.57,0.89,2019-06-26 01:05:58
1854,1854,1854,3927774,Tarata,PE,-70.03,-17.47,75,77,15.0,2.1,2019-06-26 01:05:59
1855,1855,1855,2186111,Ngunguru,NZ,174.5,-35.62,76,80,15.56,3.13,2019-06-26 01:06:01
1856,1856,1856,971421,Newcastle,ZA,29.92,-27.76,24,94,0.98,0.64,2019-06-26 01:06:02
1857,1857,1857,1862555,Hirado,JP,129.49,33.32,90,94,24.08,3.1,2019-06-26 01:06:04
1858,1858,1858,1698289,Pundaguitan,PH,126.17,6.37,100,76,28.18,1.89,2019-06-26 01:06:05
1859,1859,1859,233312,Hoima,UG,31.35,1.43,100,82,21.88,2.65,2019-06-26 01:06:07
1860,1860,1860,352628,Matay,EG,30.79,28.42,0,44,26.18,5.94,2019-06-26 01:06:08
1861,1861,1861,2036283,Kuandian,CN,124.78,40.73,100,73,18.68,1.61,2019-06-26 01:03:55
1862,1862,1862,2833296,Selb,DE,12.13,50.17,0,82,18.26,2.6,2019-06-26 01:06:11
1863,1863,1863,1567069,Tan An,VN,106.4,10.54,20,89,29.0,2.6,2019-06-26 01:06:12
1864,1864,1864,1152222,Mae Hong Son,MM,97.96,19.3,75,69,27.0,1.5,2019-06-26 01:06:14
1865,1865,1865,3696183,Iquitos,PE,-73.25,-3.75,75,78,27.0,0.8,2019-06-26 01:04:29
1866,1866,1866,64013,Bosaso,SO,49.18,11.28,13,64,31.78,2.33,2019-06-26 01:06:16
1867,1867,1867,5404198,Twentynine Palms,US,-116.05,34.14,1,15,33.21,8.7,2019-06-26 01:06:18
1868,1868,1868,7626370,Bud,NO,6.91,62.91,100,81,10.07,7.7,2019-06-26 01:06:19
1869,1869,1869,2283016,Odienne,CI,-7.57,9.51,100,92,23.38,2.27,2019-06-26 01:06:21
1870,1870,1870,3572906,Andros Town,BS,-77.79,24.73,40,62,29.7,2.1,2019-06-26 01:06:22
1871,1871,1871,1645133,Dumai,ID,101.45,1.68,8,95,23.68,0.97,2019-06-26 01:06:25
1872,1872,1872,2453348,Mopti,ML,-4.19,14.49,0,46,32.0,5.1,2019-06-26 01:06:26
1873,1873,1873,3668605,Santa Marta,CO,-74.21,11.24,75,88,28.0,12.52,2019-06-26 01:06:28
1874,1874,1874,114584,Shushtar,IR,48.86,32.05,0,13,29.28,2.97,2019-06-26 01:06:29
1875,1875,1875,2477537,Tazmalt,DZ,4.4,36.39,0,94,21.0,2.1,2019-06-26 01:06:30
1876,1876,1876,5577158,Fort Morgan,US,-103.8,40.25,1,25,25.1,5.7,2019-06-26 01:05:01
1877,1877,1877,1314759,Lashio,MM,97.75,22.93,100,99,21.38,0.36,2019-06-26 01:06:33
1878,1878,1878,4014603,Chalchihuites,MX,-103.88,23.48,80,26,25.58,4.61,2019-06-26 01:06:35
1879,1879,1879,2667402,Trelleborg,SE,13.15,55.38,0,68,18.58,2.6,2019-06-26 01:06:36
1880,1880,1880,3385908,Janauba,BR,-45.47,-1.63,4,92,23.88,1.61,2019-06-26 01:06:37
1881,1881,1881,4004647,El Vigia,MX,-109.72,26.85,5,16,34.34,4.1,2019-06-26 01:06:39
1882,1882,1882,5914894,Canmore,CA,-115.35,51.09,75,59,14.21,6.2,2019-06-26 01:06:40
1883,1883,1883,1805012,Zhicheng,CN,112.59,35.04,29,49,25.78,1.67,2019-06-26 01:06:42
1884,1884,1884,2896753,Idar-Oberstein,DE,7.31,49.71,0,53,20.96,2.1,2019-06-26 01:06:43
1885,1885,1885,1789789,Bianzhuang,CN,112.12,39.44,100,57,17.88,1.26,2019-06-26 01:06:44
1886,1886,1886,1261145,Nuh,IN,77.0,28.1,40,58,33.26,1.5,2019-06-26 01:06:46
1887,1887,1887,2512186,Puerto del Rosario,ES,-13.86,28.5,27,73,22.56,3.6,2019-06-26 01:03:50
1888,1888,1888,4404233,Poplar Bluff,US,-90.39,36.76,1,62,28.86,1.5,2019-06-26 01:06:50
1889,1889,1889,3569546,Aguada de Pasajeros,CU,-80.85,22.38,37,74,30.0,1.0,2019-06-26 01:06:51
1890,1890,1890,5742974,North Bend,US,-124.22,43.41,1,77,17.24,2.6,2019-06-26 01:06:55
1891,1891,1891,3933874,Oxapampa,PE,-75.4,-10.58,89,99,12.48,0.36,2019-06-26 01:02:05
1892,1892,1892,1509852,Bogotol,RU,89.53,56.21,97,83,13.78,2.9,2019-06-26 01:06:58
1893,1893,1893,3545981,Niquero,CU,-77.58,20.04,85,76,28.58,1.2,2019-06-26 01:06:59
1894,1894,1894,6149996,Smithers,CA,-127.17,54.78,75,49,21.0,3.1,2019-06-26 01:07:01
1895,1895,1895,4535823,Elk City,US,-99.4,35.41,1,51,30.04,4.1,2019-06-26 01:02:38
1896,1896,1896,3994607,Nuevo Ideal,MX,-105.07,24.89,80,36,23.38,1.3,2019-06-26 01:07:05
1897,1897,1897,2972270,Tourlaville,FR,-1.57,49.64,80,100,15.51,2.1,2019-06-26 01:07:06
1898,1898,1898,1636022,Martapura,ID,114.85,-3.41,1,79,29.0,3.1,2019-06-26 01:07:07
1899,1899,1899,3398428,Humberto de Campos,BR,-43.46,-2.6,4,91,24.18,1.89,2019-06-26 01:07:09
1900,1900,1900,3393764,Oeiras,BR,-42.13,-7.01,83,56,25.98,2.88,2019-06-26 01:07:12
1901,1901,1901,3846991,Leones,AR,-62.3,-32.66,0,38,7.98,1.37,2019-06-26 01:07:13
1902,1902,1902,489910,Sozimskiy,RU,52.25,59.74,77,95,6.38,1.98,2019-06-26 01:07:16
1903,1903,1903,4069458,Wagar,US,-87.99,31.44,99,78,28.14,1.28,2019-06-26 01:07:18
1904,1904,1904,2111704,Namie,JP,140.86,37.52,20,78,24.4,3.1,2019-06-26 01:07:20
1905,1905,1905,6063191,Mackenzie,CA,-123.09,55.34,90,63,17.0,1.0,2019-06-26 01:07:21
1906,1906,1906,3437443,Pozo Colorado,PY,-58.8,-23.49,93,85,10.68,5.23,2019-06-26 01:07:23
1907,1907,1907,3537845,Santa Cruz del Norte,CU,-81.92,23.15,20,74,28.63,6.2,2019-06-26 01:07:24
1908,1908,1908,3489440,Morant Bay,JM,-76.41,17.88,20,58,30.0,2.6,2019-06-26 01:07:25
1909,1909,1909,5919915,Chapleau,CA,-83.4,47.85,40,60,21.0,3.6,2019-06-26 01:07:28
1910,1910,1910,4015700,Cananea,MX,-110.3,30.98,1,8,31.98,4.6,2019-06-26 01:07:29
1911,1911,1911,5576064,Craig,US,-107.55,40.52,1,43,21.41,2.1,2019-06-26 01:07:31
1912,1912,1912,2978742,Saint-Louis,CH,7.56,47.59,0,94,21.64,0.81,2019-06-26 01:07:32
1913,1913,1913,3466723,Barranco,BR,-41.2,-20.59,18,90,17.08,2.26,2019-06-26 01:07:35
1914,1914,1914,3037352,Apt,FR,5.4,43.88,0,77,20.67,0.5,2019-06-26 01:07:36
1915,1915,1915,3465512,Corinto,BR,-44.46,-18.36,66,58,20.48,0.76,2019-06-26 01:07:38
1916,1916,1916,3435446,Adela,AR,-57.95,-35.68,0,67,5.78,4.59,2019-06-26 01:07:39
1917,1917,1917,155274,Mahenge,TZ,36.72,-8.68,38,69,20.08,1.37,2019-06-26 01:07:41
1918,1918,1918,2976258,Sanary-sur-Mer,FR,5.8,43.12,0,72,21.68,1.5,2019-06-26 01:07:42
1919,1919,1919,1064980,Fenoarivo Atsinanana,MG,49.41,-17.38,43,98,16.78,0.95,2019-06-26 01:07:43
1920,1920,1920,6945979,Lillooet,CA,-121.94,50.69,20,22,20.15,10.3,2019-06-26 01:07:15
1921,1921,1921,2363908,Tchamba,TG,1.42,9.03,18,98,21.18,1.11,2019-06-26 01:07:47
1922,1922,1922,5887916,Athabasca,CA,-113.29,54.72,60,75,17.98,2.07,2019-06-26 01:07:49
1923,1923,1923,2873289,Marktredwitz,DE,12.09,50.0,0,88,18.17,1.5,2019-06-26 01:07:52
1924,1924,1924,2440371,Ouallam,NE,2.08,14.32,20,37,34.08,7.7,2019-06-26 01:07:53
1925,1925,1925,3183284,Alghero,IT,8.32,40.56,0,94,24.52,1.5,2019-06-26 01:07:54
1926,1926,1926,2654710,Brighton,GB,-0.14,50.82,75,93,17.57,3.1,2019-06-26 01:05:29
1927,1927,1927,1795940,Chenghai,CN,116.77,23.46,75,88,28.0,1.01,2019-06-26 01:07:57
1928,1928,1928,463355,Zheleznodorozhnyy,RU,38.0,55.75,0,82,14.06,1.0,2019-06-26 01:08:00
1929,1929,1929,1607017,Rayong,TH,101.28,12.68,20,70,31.28,3.1,2019-06-26 01:08:01
1930,1930,1930,2352110,Okitipupa,NG,4.78,6.5,96,95,23.78,1.59,2019-06-26 01:08:03
1931,1931,1931,6360966,Arahal,ES,-5.54,37.26,0,77,20.26,3.1,2019-06-26 01:08:06
1932,1932,1932,3838793,Rio Tercero,AR,-64.11,-32.17,0,33,3.98,1.52,2019-06-26 01:08:07
1933,1933,1933,2193968,Amberley,NZ,172.73,-43.15,37,81,10.27,3.1,2019-06-26 01:08:08
1934,1934,1934,2947584,Blumberg,DE,8.53,47.84,0,93,20.45,1.5,2019-06-26 01:08:10
1935,1935,1935,1862505,Hirara,JP,125.28,24.8,75,79,28.48,2.1,2019-06-26 01:04:04
1936,1936,1936,3439749,Trinidad,UY,-56.9,-33.52,47,68,5.28,4.25,2019-06-26 01:08:13
1937,1937,1937,2347059,Birnin Kebbi,NG,4.2,12.45,96,59,29.78,5.74,2019-06-26 01:08:14
1938,1938,1938,2028028,Aksha,RU,113.29,50.28,100,88,15.58,1.47,2019-06-26 01:08:17
1939,1939,1939,3469601,Bocaiuva,BR,-43.81,-17.12,0,56,21.0,1.09,2019-06-26 01:08:19
1940,1940,1940,3354247,Ondangwa,NA,15.98,-17.91,0,29,16.0,1.0,2019-06-26 01:08:21
1941,1941,1941,2119283,Zyryanka,RU,150.89,65.73,4,26,24.78,3.18,2019-06-26 01:08:22
1942,1942,1942,1266668,Khonsa,IN,95.51,26.99,94,94,21.98,1.07,2019-06-26 01:08:24
1943,1943,1943,4081644,Opelika,US,-85.38,32.65,1,74,26.78,2.61,2019-06-26 01:05:01
1944,1944,1944,3792380,Tiquisio,CO,-74.26,8.56,100,96,25.38,0.97,2019-06-26 01:08:28
1945,1945,1945,5148855,Cadiz,US,-81.0,40.27,1,83,23.03,2.69,2019-06-26 01:08:29
1946,1946,1946,672134,Nucsoara,RO,24.78,45.33,25,81,22.22,2.53,2019-06-26 01:08:30
1947,1947,1947,3686513,Albania,CO,-73.91,5.76,77,95,18.98,1.64,2019-06-26 01:08:32
1948,1948,1948,1689431,San Jose,PH,120.99,15.79,97,80,27.88,2.05,2019-06-26 01:06:11
1949,1949,1949,3674735,Miraflores,CO,-73.14,5.2,73,96,13.18,0.5,2019-06-26 01:08:37
1950,1950,1950,6094665,Osoyoos,CA,-119.47,49.03,90,72,20.37,2.1,2019-06-26 01:08:38
1951,1951,1951,6174254,Viking,CA,-111.78,53.1,63,73,17.08,2.77,2019-06-26 01:08:39
1952,1952,1952,1804162,Lengshuitan,CN,111.6,26.41,94,83,25.68,0.78,2019-06-26 01:08:41
1953,1953,1953,1799962,Xuanwu,CN,118.81,32.07,90,94,23.17,2.0,2019-06-26 01:08:42
1954,1954,1954,2428042,Lere,TD,14.23,9.66,97,89,23.88,3.01,2019-06-26 01:08:46
1955,1955,1955,146639,Emba,CY,32.42,34.81,0,64,21.65,1.5,2019-06-26 01:08:48
1956,1956,1956,492860,Sindor,RU,51.9,62.87,2,80,5.28,0.48,2019-06-26 01:08:49
1957,1957,1957,3038638,Agde,FR,3.47,43.31,0,94,20.56,1.5,2019-06-26 01:08:51
1958,1958,1958,2162662,Inverell,AU,151.11,-29.78,54,52,18.15,4.02,2019-06-26 01:08:52
1959,1959,1959,3464724,Diamantino,BR,-56.44,-14.4,1,52,22.48,1.83,2019-06-26 01:08:55
1960,1960,1960,2561668,Agadir,MA,-9.58,30.42,75,77,21.0,2.1,2019-06-26 01:08:57
1961,1961,1961,336745,Gewane,ET,40.66,10.16,3,41,28.88,1.26,2019-06-26 01:08:59
1962,1962,1962,4877138,Fostoria,US,-95.16,43.24,1,33,25.98,3.1,2019-06-26 01:09:00
1963,1963,1963,1787599,Xingyi,CN,102.82,24.19,88,96,16.98,1.26,2019-06-26 01:09:02
1964,1964,1964,118704,Ravar,IR,56.81,31.27,0,13,23.88,2.46,2019-06-26 01:09:03
1965,1965,1965,1521315,Lisakovsk,KZ,62.49,52.55,41,90,13.88,5.45,2019-06-26 01:09:04
1966,1966,1966,324190,Alanya,TR,32.0,36.55,0,88,21.0,1.5,2019-06-26 01:09:06
1967,1967,1967,1812805,Dinghai,CN,119.79,26.28,90,100,24.0,2.0,2019-06-26 01:09:07
1968,1968,1968,805775,Borisovka,RU,36.01,50.61,0,71,14.0,3.0,2019-06-26 01:09:09
1969,1969,1969,2524881,Crotone,IT,17.12,39.09,0,60,23.18,3.31,2019-06-26 01:09:10
1970,1970,1970,2179825,Waitati,NZ,170.57,-45.75,0,65,8.48,1.95,2019-06-26 01:09:12
1971,1971,1971,2315057,Kasangulu,CD,15.17,-4.59,65,94,19.5,3.08,2019-06-26 01:09:13
1972,1972,1972,566868,Dedovichi,RU,29.95,57.55,97,84,12.78,0.32,2019-06-26 01:09:16
1973,1973,1973,3532656,Asuncion Nochixtlan,MX,-97.23,17.47,32,68,18.78,1.86,2019-06-26 01:09:17
1974,1974,1974,3471840,Aragarcas,BR,-52.25,-15.9,0,55,19.68,0.7,2019-06-26 01:05:23
1975,1975,1975,5771960,Brigham City,US,-112.02,41.51,1,12,26.61,1.62,2019-06-26 01:07:34
1976,1976,1976,2150163,Sawtell,AU,153.1,-30.38,75,82,15.64,5.7,2019-06-26 01:09:24
1977,1977,1977,2448024,Seydi,NE,7.75,13.34,76,73,25.18,7.73,2019-06-26 01:09:25
1978,1978,1978,4033356,Tiarei,PF,-149.33,-17.53,20,62,28.94,1.5,2019-06-26 01:09:26
1979,1979,1979,114049,Sonqor,IR,47.6,34.78,0,27,18.0,2.02,2019-06-26 01:09:28
1980,1980,1980,467134,Yershichi,RU,32.75,53.67,47,81,12.48,0.95,2019-06-26 01:09:29
1981,1981,1981,4452303,Albemarle,US,-80.2,35.35,1,78,25.35,1.72,2019-06-26 01:09:31
1982,1982,1982,3470825,Bariri,BR,-48.74,-22.07,0,53,23.9,1.0,2019-06-26 01:06:11
1983,1983,1983,2178174,Albury,AU,146.92,-36.08,0,81,9.0,2.6,2019-06-26 01:07:59
1984,1984,1984,3450083,Santa Maria,BR,-53.81,-29.69,75,87,10.0,2.6,2019-06-26 01:09:35
1985,1985,1985,701233,Mykhaylivka,UA,35.22,47.27,0,48,19.0,4.0,2019-06-26 01:09:37
1986,1986,1986,3081874,Wisla,PL,18.86,49.66,0,93,20.25,1.5,2019-06-26 01:09:38
1987,1987,1987,161312,Babati,TZ,35.75,-4.21,69,97,12.48,3.11,2019-06-26 01:09:40
1988,1988,1988,1279068,Aland,IN,76.57,17.57,25,82,24.88,5.13,2019-06-26 01:09:41
1989,1989,1989,3996893,Caborca,MX,-111.1,30.58,0,30,34.49,0.45,2019-06-26 01:09:42
1990,1990,1990,3625710,Upata,VE,-62.41,8.02,3,85,26.67,1.79,2019-06-26 01:09:44
1991,1991,1991,3403127,Capitao Poco,BR,-47.06,-1.75,12,95,22.58,1.92,2019-06-26 01:06:05
1992,1992,1992,2038139,Changtu,CN,124.11,42.78,100,51,23.58,9.61,2019-06-26 01:09:47
1993,1993,1993,3452712,Porto Murtinho,BR,-57.88,-21.7,88,90,16.78,7.76,2019-06-26 01:09:48
1994,1994,1994,4033375,Tevaitoa,PF,-151.5,-16.78,21,77,26.28,6.07,2019-06-26 01:09:51
1995,1995,1995,160961,Bukoba,TZ,31.81,-1.33,78,93,17.18,0.54,2019-06-26 01:09:52
1996,1996,1996,3012937,Hyeres,FR,6.14,43.12,0,72,21.67,1.5,2019-06-26 01:09:53
1997,1997,1997,1794971,Shitanjing,CN,106.34,39.23,100,77,17.22,2.68,2019-06-26 01:05:05
1998,1998,1998,6113335,Prince Albert,CA,-105.75,53.2,90,77,17.0,4.1,2019-06-26 01:09:56
1999,1999,1999,1493004,Sargatskoye,RU,73.49,55.6,100,95,17.68,5.83,2019-06-26 01:09:57
2000,2000,2000,1695702,Panan,PH,120.04,15.26,75,88,28.0,1.0,2019-06-26 01:09:59
2001,2001,2001,2063056,Port Augusta,AU,137.76,-32.49,0,66,11.15,2.1,2019-06-26 01:10:00
2002,2002,2002,2620279,Hirtshals,DK,9.96,57.59,100,93,17.22,9.68,2019-06-26 01:10:02
2003,2003,2003,264878,Ano Mera,GR,25.4,37.45,0,57,25.41,11.3,2019-06-26 01:10:03
2004,2004,2004,5843495,Worland,US,-107.96,44.02,1,29,25.26,3.1,2019-06-26 01:10:05
2005,2005,2005,924732,Nkhata Bay,MW,34.3,-11.61,17,86,12.68,0.34,2019-06-26 01:10:06
2006,2006,2006,1809223,Gushi,CN,115.65,32.17,0,72,25.98,2.88,2019-06-26 01:10:07
2007,2007,2007,1640344,Kendari,ID,122.52,-3.99,3,84,24.18,1.26,2019-06-26 01:10:09
2008,2008,2008,5915359,Cap-Chat,CA,-66.68,49.1,76,60,16.18,2.53,2019-06-26 01:10:11
2009,2009,2009,706546,Kehychivka,UA,35.77,49.29,8,77,14.98,3.39,2019-06-26 01:10:12
2010,2010,2010,4016734,Bucerias,MX,-105.33,20.76,40,52,31.36,5.7,2019-06-26 01:05:38
2011,2011,2011,4695361,Galle,US,-97.91,29.74,1,61,26.18,5.7,2019-06-26 01:10:15
2012,2012,2012,3887344,Illapel,CL,-71.17,-31.63,0,72,8.28,3.58,2019-06-26 01:10:16
2013,2013,2013,1799348,Ningyang,CN,116.79,35.76,0,58,24.98,3.92,2019-06-26 01:10:17
2014,2014,2014,1489828,Teeli,RU,90.2,51.01,70,51,7.08,0.64,2019-06-26 01:10:19
2015,2015,2015,3014867,Granville,FR,-1.6,48.84,94,93,16.08,3.6,2019-06-26 01:10:20
2016,2016,2016,2062276,Roebourne,AU,117.15,-20.77,41,25,21.68,2.91,2019-06-26 01:10:22
2017,2017,2017,2112576,Ishinomaki,JP,141.3,38.42,20,69,23.0,3.1,2019-06-26 01:10:23
2018,2018,2018,499452,Safonovo,RU,33.24,55.11,92,83,12.48,1.31,2019-06-26 01:10:25
2019,2019,2019,3437148,Guaira,BR,-54.26,-24.09,40,56,22.48,2.66,2019-06-26 01:10:26
2020,2020,2020,2065176,Murray Bridge,AU,139.28,-35.12,0,58,15.4,3.13,2019-06-26 01:10:27
2021,2021,2021,2653941,Cambridge,GB,0.12,52.2,90,100,14.47,4.6,2019-06-26 01:06:47
2022,2022,2022,2654332,Buncrana,GB,-7.45,55.14,0,88,12.68,6.18,2019-06-26 01:10:30
